"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26"
"4374",42,111,42,1,0,5.833576,2.155184,0.2640282,NA,NA,NA,NA,NA,NA,NA,NA,137.5978,7596.412,63.845,28771.22,1.324548,0.5152559,1.925966,0.3518764,3.764242,1.464309
"4375",42,112,42,0,0,1.276814,0.9356493,0.8054314,NA,NA,NA,NA,NA,NA,NA,NA,137.5978,7596.412,147.0613,9431.483,1.988662,1.556622,1.925966,1.607671,1.236983,0.9682463
"4376",42,113,42,1,1,1.144187,3.397475,1.701703,NA,NA,NA,NA,NA,NA,NA,NA,137.5978,7596.412,40.5,4464.005,1.058175,3.237011,1.925966,1.794023,0.5898332,1.804331
"4377",42,114,42,0,0,2.688089,0.8262578,0.3567614,NA,NA,NA,NA,NA,NA,NA,NA,137.5978,7596.412,166.5312,21292.7,2.110907,0.6950646,1.925966,0.7636273,2.764316,0.9102145
"4378",42,115,42,0,0,1.92108,0.9522336,0.5371824,NA,NA,NA,NA,NA,NA,NA,NA,137.5978,7596.412,144.5,14141.21,1.971921,1.043185,1.925966,1.068512,1.845482,0.9762963
"4379",42,116,42,1,1,1.801202,4.764465,1.274749,NA,NA,NA,NA,NA,NA,NA,NA,137.5978,7596.412,28.88,5959.144,0.8949314,2.44318,1.925966,1.139627,0.7852845,2.143842
"4380",42,117,42,1,0,2.634649,1.545076,0.5124669,NA,NA,NA,NA,NA,NA,NA,NA,137.5978,7596.412,89.05563,14823.23,1.559222,0.9956297,1.925966,0.8035895,1.940322,1.238978
"4381",42,118,118,0,0,2.245247,0.54603,0.3065755,NA,NA,NA,NA,NA,NA,NA,NA,75.1325,2328.873,137.5978,7596.412,6.03917,1.434758,4.578529,1.925966,3.135658,0.7449552
"4382",42,119,42,0,0,1.597544,0.3918768,0.4181344,NA,NA,NA,NA,NA,NA,NA,NA,137.5978,7596.412,351.125,18167.39,2.99396,0.8137365,1.925966,1.284909,2.330095,0.6333029
"4383",42,120,42,0,0,3.3844,0.09524148,0.1610917,NA,NA,NA,NA,NA,NA,NA,NA,137.5978,7596.412,1444.725,47155.83,5.338475,0.3149579,1.925966,0.9931137,5.375492,0.3171418
"4384",42,121,42,0,0,2.881912,0.09272086,0.3230316,NA,NA,NA,NA,NA,NA,NA,NA,137.5978,7596.412,1484,23516,5.38715,0.6297325,1.925966,1.956701,2.753179,0.3218337
"4385",42,122,122,1,0,1.03221,1.087554,0.9454112,NA,NA,NA,NA,NA,NA,NA,NA,149.645,7181.733,137.5978,7596.412,2.035082,2.005386,2.118815,1.925966,1.056655,1.041237
"4386",42,123,42,0,0,1.178662,0.1906605,0.8794601,NA,NA,NA,NA,NA,NA,NA,NA,137.5978,7596.412,721.6898,8637.586,4.101084,1.69745,1.925966,3.644858,1.12517,0.4657109
"4387",42,124,124,0,0,2.173672,0.2443354,0.2128038,NA,NA,NA,NA,NA,NA,NA,NA,33.62,1616.545,137.5978,7596.412,8.491577,0.964984,4.461893,1.925966,4.408997,0.501039
"4388",42,125,42,1,0,2.032509,1.476985,0.6307866,NA,NA,NA,NA,NA,NA,NA,NA,137.5978,7596.412,93.16125,12042.76,1.593907,1.222906,1.925966,1.009933,1.578231,1.210879
"4389",42,126,126,0,0,1.157897,0.4006243,0.5149214,NA,NA,NA,NA,NA,NA,NA,NA,55.125,3911.555,137.5978,7596.412,3.678656,1.232177,2.376812,1.925966,1.910032,0.6397712
"4390",43,44,43,1,0,1.336377,1.422217,0.888413,NA,NA,NA,NA,NA,NA,NA,NA,155.7612,12967.6,109.52,14596.36,1.016207,1.074293,1.207626,0.9036563,1.124551,1.188829
"4391",43,45,43,0,0,4.951158,0.5211127,0.14455,NA,NA,NA,NA,NA,NA,NA,NA,155.7612,12967.6,298.9013,89710.1,1.654837,0.1763529,1.207626,0.2439077,6.784684,0.7230312
"4392",43,46,43,0,0,2.080711,0.4402771,0.3178451,NA,NA,NA,NA,NA,NA,NA,NA,155.7612,12967.6,353.78,40798.48,1.792937,0.386971,1.207626,0.5803908,3.08919,0.6667421
"4393",43,47,43,1,1,1.043973,1.37536,1.120893,NA,NA,NA,NA,NA,NA,NA,NA,155.7612,12967.6,113.2512,11568.99,1.033078,1.351679,1.207626,1.156759,0.8930798,1.168505
"4394",43,48,48,1,0,1.522183,1.37547,0.7632083,NA,NA,NA,NA,NA,NA,NA,NA,214.245,9896.978,155.7612,12967.6,1.576496,1.410025,1.838228,1.207626,1.305451,1.167601
"4395",43,49,43,0,0,2.300328,0.9519459,0.421341,NA,NA,NA,NA,NA,NA,NA,NA,155.7612,12967.6,163.6241,30776.97,1.23699,0.512341,1.207626,0.5249798,2.356262,0.9759252
"4396",43,50,43,0,0,1.158228,0.4610094,0.5881392,NA,NA,NA,NA,NA,NA,NA,NA,155.7612,12967.6,337.87,22048.52,1.754253,0.713741,1.207626,1.04265,1.682495,0.6845454
"4397",43,51,51,1,1,1.14764,1.816768,1.166761,NA,NA,NA,NA,NA,NA,NA,NA,282.9821,15130.09,155.7612,12967.6,1.036783,1.612101,1.385919,1.207626,0.8585299,1.334934
"4398",43,52,52,1,0,1.367154,1.505314,0.8901191,NA,NA,NA,NA,NA,NA,NA,NA,234.4695,11542.71,155.7612,12967.6,1.354716,1.472817,1.65101,1.207626,1.121802,1.219598
"4399",43,53,53,1,0,1.358807,1.483841,0.8894153,NA,NA,NA,NA,NA,NA,NA,NA,231.125,11533.58,155.7612,12967.6,1.355774,1.462646,1.64093,1.207626,1.122677,1.211175
"4400",43,54,43,0,0,1.009666,0.2694023,0.5926172,NA,NA,NA,NA,NA,NA,NA,NA,155.7612,12967.6,578.1733,21881.91,2.254099,0.7191369,1.207626,1.359456,1.658088,0.5289886
"4401",43,55,55,1,0,2.238035,1.483841,0.5330002,NA,NA,NA,NA,NA,NA,NA,NA,231.125,6911.732,155.7612,12967.6,2.242394,1.462646,2.702708,1.207626,1.856862,1.211175
"4402",43,56,56,0,0,2.673429,0.5055895,0.2630904,NA,NA,NA,NA,NA,NA,NA,NA,78.75125,3411.65,155.7612,12967.6,4.442466,0.8637486,3.228501,1.207626,3.678678,0.7152453
"4403",43,57,57,0,0,2.538697,0.3675176,0.2372505,NA,NA,NA,NA,NA,NA,NA,NA,57.245,3076.569,155.7612,12967.6,4.902997,0.7376391,3.065796,1.207626,4.060031,0.6108177
"4404",43,58,58,0,0,1.966645,0.4245279,0.3301846,NA,NA,NA,NA,NA,NA,NA,NA,66.125,4281.701,155.7612,12967.6,3.571434,0.7922495,2.374971,1.207626,2.957402,0.656039
"4405",43,59,59,0,0,3.029897,0.8528758,0.2982167,NA,NA,NA,NA,NA,NA,NA,NA,132.845,3867.155,155.7612,12967.6,3.939457,1.117209,3.658982,1.207626,3.262151,0.9251282
"4406",43,60,60,0,0,2.546943,0.3955092,0.2451368,NA,NA,NA,NA,NA,NA,NA,NA,61.605,3178.836,155.7612,12967.6,4.75263,0.7649583,3.075754,1.207626,3.935516,0.6334399
"4407",43,61,61,1,0,1.840797,1.008053,0.5295667,NA,NA,NA,NA,NA,NA,NA,NA,157.0156,6867.208,155.7612,12967.6,2.25661,1.212363,2.265274,1.207626,1.868634,1.003923
"4408",43,62,62,1,0,1.701668,1.310198,0.7361957,NA,NA,NA,NA,NA,NA,NA,NA,204.0781,9546.691,155.7612,12967.6,1.633412,1.377225,1.860403,1.207626,1.352582,1.14044
"4409",43,63,63,1,0,2.312388,2.006276,0.5957992,NA,NA,NA,NA,NA,NA,NA,NA,312.5,7726.085,155.7612,12967.6,2.01071,1.690329,2.792499,1.207626,1.665011,1.399713
"4410",43,64,64,0,0,3.101091,0.4975644,0.2242183,NA,NA,NA,NA,NA,NA,NA,NA,77.50125,2907.573,155.7612,12967.6,5.173482,0.8569482,3.744957,1.207626,4.284011,0.7096142
"4411",43,65,65,0,0,3.508755,0.8372509,0.253856,NA,NA,NA,NA,NA,NA,NA,NA,130.4112,3291.902,155.7612,12967.6,4.596767,1.107133,4.237263,1.207626,3.80645,0.9167851
"4412",43,66,66,1,0,1.554761,1.532546,0.787394,NA,NA,NA,NA,NA,NA,NA,NA,238.7113,10210.61,155.7612,12967.6,1.5288,1.485602,1.877569,1.207626,1.265955,1.230185
"4413",43,67,67,0,0,2.640183,0.9705535,0.3719496,NA,NA,NA,NA,NA,NA,NA,NA,151.1746,4823.294,155.7612,12967.6,3.182955,1.190129,3.138632,1.207626,2.635713,0.9855112
"4414",43,68,68,0,0,4.473378,0.7484946,0.1867335,NA,NA,NA,NA,NA,NA,NA,NA,116.5864,2421.485,155.7612,12967.6,6.149241,1.047912,5.402166,1.207626,5.092009,0.8677461
"4415",43,69,69,0,0,2.140453,0.3001674,0.2554314,NA,NA,NA,NA,NA,NA,NA,NA,46.75445,3312.332,155.7612,12967.6,4.569688,0.66717,2.584865,1.207626,3.784027,0.5524643
"4416",43,70,70,0,0,2.719263,0.3165258,0.2055797,NA,NA,NA,NA,NA,NA,NA,NA,49.30245,2665.875,155.7612,12967.6,5.616636,0.6849743,3.283852,1.207626,4.650974,0.5672075
"4417",43,71,71,0,0,3.7668,0.539996,0.1909416,NA,NA,NA,NA,NA,NA,NA,NA,84.11045,2476.053,155.7612,12967.6,6.021741,0.8922884,4.548884,1.207626,4.98643,0.7388783
"4418",43,72,72,0,0,1.761971,0.4956396,0.3795594,NA,NA,NA,NA,NA,NA,NA,NA,77.20145,4921.974,155.7612,12967.6,3.121097,0.8553088,2.231835,1.207626,2.584491,0.7082566
"4419",43,73,73,0,0,2.907512,0.8217705,0.3056582,NA,NA,NA,NA,NA,NA,NA,NA,128,3963.653,155.7612,12967.6,3.847174,1.097052,3.511186,1.207626,3.185734,0.9084373
"4420",43,74,74,0,0,2.584227,0.5072022,0.2728056,NA,NA,NA,NA,NA,NA,NA,NA,79.00245,3537.634,155.7612,12967.6,4.290931,0.8651084,3.120779,1.207626,3.553197,0.7163714
"4421",43,75,75,0,0,3.796371,0.488019,0.1803619,NA,NA,NA,NA,NA,NA,NA,NA,76.01445,2338.861,155.7612,12967.6,6.352907,0.8487852,4.584595,1.207626,5.26066,0.7028546
"4422",43,76,76,0,0,3.128856,0.3862992,0.1963904,NA,NA,NA,NA,NA,NA,NA,NA,60.17045,2546.712,155.7612,12967.6,5.864297,0.7560826,3.778486,1.207626,4.856056,0.6260902
