species,s,f,g
Solidago_altissima,240.46245,7.258839978,2.105013537
Solidago_canadensis,210.9458,6.321623734,1.957286975
Solidago_decurrens,471.6492167,6.777276532,1.400645539
Solidago_gigantea,358.0488,7.616056025,1.809965611
Solidago_virgaurea,492.11345,4.728804055,0.956660276
Sonchus_asper,430.2124445,1.815066303,0.393515927
Sonchus_oleraceus,177.28445,9.60881719,3.245233222
Sonderothamnus_petraeus,1104.66,9.058212,0.662624287
Sonderothamnus_speciosus,1299.6,16.8948,1.198004403
Sonneratia_apetala,606,8.420316,1.411699378
Sophora_alopecuroides,92.48,1.812608,0.84760066
Sophora_secundiflora,204.940025,6.267570763,1.982559428
Sorbaria_sorbifolia,367.72325,7.37842495,1.832640073
Sorbus_alnifolia,555.7778,9.67053372,1.844637998
Sorbus_aria,479.9959,8.499767397,1.289582669
Sorbus_aucuparia,507.397132,6.787555302,1.386949416
Sorbus_chamaemespilus,879.9252,19.8995084,2.441565673
Sorbus_discolor,399.0325,8.909943725,2.005822352
Sorbus_dunnii,587.6192,2.231777722,0.290398678
Sorbus_folgneri,481.91125,4.700361058,1.091802078
Sorbus_hazslinszkyana,863.1441,13.27084054,1.486822706
Sorbus_intermedia,741.958,8.934658236,1.096394934
Sorbus_torminalis,460.873625,7.881747866,1.440638628
Sphagneticola_calendulacea,359.12,9.7393344,2.311110901
Sphalmium_racemosum,1776.08,7.99236,0.85281549
Spiraea_chamaedryfolia,152.798125,3.846824375,1.400456904
Spiraea_crenata,261.97605,6.143338373,1.706809087
Spiraea_hypericifolia,217.36125,64.53759818,19.68489225
Spiraea_media,111.005,3.32903995,1.420885364
Spiraea_nervosa,206.045,3.74795855,1.174153951
Spiraea_pubescens,99.56315,2.852696701,1.301971585
Spiraea_salicifolia,169.28,9.6134112,3.322660728
Spiraea_trichocarpa,102.245,3.2943339,1.465068329
Spiraea_trilobata,114.005,2.63693565,1.110577542
Spondias_radlkoferi,60.5,2.86165,1.654436613
Stachys_asterocalyx,307.52,8.6474624,2.217498343
Stachys_byzantina,283.6962,8.116548282,2.166985083
Stachys_lavandulifolia,334.62845,5.930285391,1.457825249
Stachys_macrantha,433.65125,9.554637991,2.063266089
Stachys_recta,522.5,14.3127,1.610836
Stachys_schtschegleevii,206.8578,8.270174844,2.585770909
Stachytarpheta_indica,212.531,4.873760892,3.146537425
Stachytarpheta_mutabilis,340.0496,10.02602241,3.207190719
Stanhopea_candida,1355.76,1.54827792,0.189090111
Stanhopea_connata,1477.35,1.009473255,0.11810395
Stanhopea_costaricensis,1427.67,0.629888004,0.074965376
Stanhopea_ecornuta,1450.68,0.701838984,0.082863444
Stanhopea_gibbosa,1072.09,1.09996434,0.151068629
Stanhopea_grandiflora,1320.95,0.745226119,0.093767801
Stanhopea_graveolens,1493.085,0.721634217,0.083812308
Stanhopea_haseloviana,1471.04,0.327968368,0.03845307
Stanhopea_hernandezii,1291.47,0.542675694,0.067906213
Stanhopea_insignis,1640.395,1.1164469,0.12381604
Stanhopea_intermedia,1318.93,0.37985184,0.047034298
Stanhopea_jenischiana,1360.17,0.749181636,0.091348587
Stanhopea_martiana,1215.2,0.70931224,0.091500797
Stanhopea_oculata,1515.51,1.3383947,0.154665743
Stanhopea_pozoi,1520.17,1.602563214,0.184833376
Stanhopea_reichenbachiana,1337.21,1.580448499,0.194353267
Stanhopea_saccata,1370.54,0.528208136,0.064029311
Stanhopea_shuttleworthii,1334.66,0.974835664,0.119993409
Stanhopea_tigrina,1024.3,0.664740876,0.093467513
Stanhopea_tigrina_var._nigroviolacea,1137.87,0.566886834,0.075572076
Stanhopea_tricornis,1181.8,0.59999986,0.078485686
Stanhopea_wardii,1405.043333,0.750400199,0.08958736
Stellaria_holostea,892.53125,5.310560938,0.799355534
Stellaria_media,953.36,5.4645,0.786231015
Stellera_chamaejasme,230.1325,3.8707017,1.249212525
Stenocarpus_sinuatus,489.845,9.600962,1.950727991
Stephanostema_stenocarpum,180,3.96,1.207022536
Sterculia_lanceolata,165.353725,5.295650571,1.855005748
Sterculia_pruriens,224.2533333,14.39536667,4.198362115
Sterigmostemum_incanum,542.19245,7.608586651,1.469395017
Stevia_salicifolia,165.9842,5.1455102,1.796000169
Stevia_tomentosa,88.04645,1.012534175,0.48524947
Stirlingia_latifolia,314.1334,9.76954874,2.330754836
Streblus_asper,200,12.48,3.968358434
Streptopus_amplexifolius,798.4008,2.63472264,0.419310489
Strobilanthes_dimorphotricha,264.5,4.388055,1.213306513
Strophanthus_courmontii,513,5.13,0.741094069
Stylapterus_barbatus,899,8.99,0.736282664
Stylapterus_ericifolius,750.88,6.908096,0.71539565
Stylapterus_ericoides,957,9.7614,0.826696727
Stylapterus_fruticulosus,1020,13.362,1.091573434
Stylapterus_micranthus,1234.62,9.87696,0.68122583
Styphelia_suaveolens,426.25,13.2671,0.885741497
Styphnolobium_japonicum,408,17.8704,2.876383544
Styrax_dasyanthus,421.2696,1.051067652,0.209873909
Styrax_odoratissima,453.7908,1.009230739,0.186078622
Succisa_pratensis,776.18,8.227508,1.210848371
Suregada_glomerulata,136.125,5.559345,2.142722768
Suregada_multiflora,346.68,7.661628,1.25325919
Swartzia_ingifolia,112.5,6.11775,2.593741967
Swartzia_simplex,115.3451456,4.146367448,2.718514637
Syagrus,128,1.3952,0.554552653
Symphonia_globulifera,595.125,7.736625,1.426128812
Symphytum_abchasicum,196.02,0.49005,0.157398832
Symphytum_asperum,258.8657333,3.557144237,0.883706787
Symphytum_bulbosum,266.805,0.800415,0.220358365
Symphytum_orientale,202.005,0.4646115,0.14700097
Symphytum_ottomanum,297.68,0.773968,0.201724887
Symplocos_anomala,647.46,1.17384498,0.119552267
Symplocos_chinensis,283.22,6.868085,1.835206787
Symplocos_congesta,320.045,4.5958462,1.155237473
Symplocos_glauca,220.5,1.65375,0.500814466
Symplocos_heishanensis,597.8997,1.379952508,0.171959826
Symplocos_lancifolia,206.29,4.105661,1.302340195
Symplocos_lucida,323.0065,2.325953116,0.635668804
Symplocos_martinicensis,181.25,8.257075,2.408520109
Symplocos_micrantha,450,10.35,2.194044327
Symplocos_oblongifolia,202.7984,0.588318158,0.168198918
Symplocos_paniculata,368.4535333,3.497992964,0.917716355
Symplocos_pendula,361.805,4.9639646,1.173552973
Symplocos_racemosa,176.72,4.488688,1.518405865
Symplocos_stellaris,528.7976,1.061825581,0.143278662
Symplocos_sumuntia,429.6964,3.510651906,0.686810369
Synaphea_petiolaris,875.4705,10.2708216,1.856517291
Synaphea_spinulosa,1058,7.7234,1.067768239
Synurus_deltoides,824.58605,6.313855385,0.988753294
Syringa_reticulata,253.525,6.933087975,2.012954586
Syringa_tomentella,439.7725,7.075484175,1.517863714
Syringa_vulgaris,452.01,11.26817,2.116482555
Syrrheonema_fasciculatum,1024,18.8416,1.347928014
Syzygium_acuminatissimum,227.105,6.854607575,2.003103644
Syzygium_buxifolium,312.3859,3.770148443,1.019772348
Syzygium_championii,300.125,13.40658375,3.479992785
Syzygium_globiflorum,210.74045,10.98231707,3.401976671
Syzygium_grande,154.35245,5.07094104,1.835452298
Syzygium_grijsii,111.005,4.6044874,1.965265919
Syzygium_hancei,161.82005,7.578032942,2.678869933
Syzygium_jambos,405.718,19.9879056,3.932131708
Syzygium_levinei,132.5192,8.789203421,3.433376402
Syzygium_nervosum,169.28,12.475936,4.31202845
Syzygium_rotundifolium,437,18.7473,2.502607895
Syzygium_scortechinii,127.3608,4.844677471,1.930448789
Tabebuia,390.0625,11.5614525,2.750663833
Tabebuia_chrysantha,84.5,3.2786,1.603878201
Tabebuia_heterophylla,135.30125,1.48831375,0.575380175
Tabebuia_rigida,264.5,6.0835,1.68210065
Tabebuia_stenocalyx,280.845,6.459435,1.733295018
Tabernaemontana_donnell-smithii,50,6.565,4.17504377
Tabernaemontana_elegans,863.28,4.834368,0.469921727
Tabernaemontana_macrocalyx,128,1.0112,0.401923482
Tabernaemontana_pachysiphon,577,3.7937,0.6349816
Tabernaemontana_stapfiana,588,6.4092,0.812451592
Tabernaemontana_ventricosa,667,4.002,0.450545027
Tachigali_paniculata,450,7.2,1.526291706
Tagetes_micrantha,222.605,11.219292,3.381499274
Talinum_calycinum,672,2.2848,0.308463367
Talisia_sylvatica,158.3125,6.193375,2.176555568
Tamarindus_indica,317.2088,43.45443351,7.351806917
Tanacetum_aureum,671.7945125,4.449966851,0.77205787
Tanacetum_graminifolium,300.125,4.11471375,1.068070318
Tanacetum_parthenium,582.5308445,3.392077108,0.632000697
Taonabo_japonica,648.27,11.474379,1.385267234
Tapirira_guianensis,249.01,11.6890804,3.447842086
Tapura_guianensis,703.25,8.087375,1.371277704
Tarenna_mollissima,493.674,4.143924176,0.953251995
Tecoma_stans,112.35005,2.227901492,0.945193342
Tectona_grandis,255.0372,5.013011203,2.321824833
Tectona_hamiltoniana,185.4816,4.861101773,2.053031496
Telopea_truncata,386.42,4.984818,1.14033069
Tephrosia_purpurea,470.1996,6.422926536,1.018377204
Terminalia_amazonia,249.5654504,8.485472297,2.717012323
Terminalia_guyanensis,226.845,10.88856,3.251001333
Terminalia_nigrovenulosa,198.005,7.1598608,2.288114772
Terminthia_paniculata,266.805,10.565478,2.908730418
Ternstroemia_aneura,271.0625,4.0818375,1.127706986
Ternstroemia_brasiliensis,475.615,12.79641532,2.632413323
Ternstroemia_gymnanthera,642.8335151,9.983902704,1.013708277
Tetracera_sarmentosa,459.89,9.3073701,1.966331144
Tetragastris,392,18.032,4.09554941
Tetragastris_panamensis,305.25625,20.288665,5.053456444
Tetramolopium_macrum,882,9.702,0.589903446
Tetrastigma_planicaule,324.135,10.0805985,1.930265097
Teucrium_chamaedrys,385.3088,11.2394577,2.574851563
Teucrium_decaisnei,208.08,1.206864,0.376230905
Teucrium_polium,224.93205,7.028451766,2.107391882
Thalictrum_aquilegiifolium,248.645,6.8228188,1.945742104
Thalictrum_baicalense,182.405,2.98232175,0.992995844
Thalictrum_minus,262.1501,7.312580435,2.036325927
Theophrasta_jussieui,841,19.1748,1.51367188
Thermopsis_alpina,521.645,6.051082,1.191397867
Thespesia_populnea,401.1703634,6.045201487,1.318935456
Thlaspi_arvense,202.6688445,4.266989852,1.347843346
Thymus_kotschyanus,312.5,5.4228125,1.379465623
Thymus_mongolicus,72,2.952,1.564448998
Thymus_praecox_subsp._polytrichus,358.921862,7.932946412,1.879325129
Tiarella_polyphylla,253.125,3.027375,0.855677287
Tilia_americana,222.7391745,4.080082263,1.399935219
Tilia_amurensis,501.6160667,9.035559081,1.812766738
Tilia_cordata,432,19.7424,1.883161658
Tilia_endochrysea,319.9315,2.12210564,0.335532025
Tilia_europaea,450,16.65,1.794581495
Tilia_glabra,493,17.6001,3.085113294
Tilia_mandshurica,319.1216833,3.781011313,0.949666596
Tilia_mongolica,414.72,7.0129152,1.548575564
Tilia_oliveri,348.48,6.3388512,1.526978537
Tiliacora_australiana,875,9.0125,0.982515766
Tiliacora_racemosa,672,9.3408,1.261070822
Tiliacora_triandra,693,9.9792,1.366103401
Tillandsia_baileyi,484,0.6776,0.070509821
Tillandsia_balbisiana,2028,4.6644,0.318378802
Tillandsia_bergeri,900,1.26,0.096149756
Tillandsia_fasciculata,1369,1.6428,0.101644028
Tillandsia_ionantha,1517,0.9102,0.047920375
Tillandsia_paleacea,1156,1.156,0.077835517
Tillandsia_paucifolia,1517,2.4272,0.158857334
Tillandsia_recurvata,1089,1.3068,0.090655485
Tillandsia_schiedeana,1849,2.2188,0.118126844
Tillandsia_setacea,1287,2.1879,0.166091187
Tillandsia_usneoides,900,1.8,0.137356795
Tillandsia_utriculata,1599,2.2386,0.135095741
Tillandsia_variabilis,1089,1.4157,0.098210108
Torralbasia_cuneifolia,512,6.656,1.322786145
Torrubia,392,5.684,1.290988401
Toulicia_guianensis,204.0625,5.0068125,1.719463
Tournefortia_scandens,128,3.1488,1.251559199
Touroulia_guianensis,325.125,6.827625,1.702769184
Tovomita_brevistaminea,400.725,3.574423125,0.812154125
Tovomita_umbellata,312.5,2.375,0.604157133
Toxicodendron_radicans,220.5,4.6305,2.071115291
Toxicodendron_succedaneum,436.5444,6.082742564,1.298299506
Toxicodendron_sylvestre,389.205,9.18913005,2.094577804
Toxicodendron_vernicifluum,714.42,10.2590712,1.726006975
Trachelospermum_axillare,162,7.36614,2.602518144
Trachystemon_orientalis,212.18,0.84872,0.262013409
Tradescantia_ohiensis,1725.1938,6.55573644,0.7097638
Tradescantia_subaspera,2442,6.8376,0.561163643
Tradescantia_virginiana,2554.055625,5.332300125,0.599498784
Tradescantia_zebrina,1815,2.541,0.269247443
Tragia_involucrata,306,6.2118,1.113060692
Tragia_montana,364.5,3.4992,0.824197521
Tragia_plukenetii,162,7.29,2.575617253
Tragopogon_kemulariae,389.205,3.762444735,0.857614724
Tragopogon_pterocarpus,420.5,3.72563,0.817011231
Tragopogon_reticulatus,495.9045245,5.97564952,1.206694649
Trema_micrantha,128,6.3488,2.523468953
Trema_orientalis,247.5625,12.44681563,3.555981444
Trevesia_palmata,432,8.3376,1.233052351
Triadica_cochinchinensis,157.2925,6.992952975,2.558670645
Trichilia_martiana,180.5,2.76165,0.924360414
Trichilia_pallida,512,10.496,2.085931998
Trichilia_pleeana,467.938125,7.3244475,1.49719677
Trichilia_quadrijuga,498.125,9.716375,1.928533165
Trichilia_schomburgkii,325.625,6.008375,1.51834227
Trichodiadema_barbatum,84.37005,0.82598279,0.404378586
Trichospermum_mexicanum,144.5,4.32055,1.616279321
Triclisia_patens,769.5,27.0864,2.366363408
Tricyrtis_macropoda,2628.125,9.43496875,0.827615778
Trifolium_arvense,225.9938,4.758073465,1.423292581
Trifolium_campestre,202.60845,2.948155556,0.931392899
Trifolium_canescens,206.24805,4.440520517,1.390433619
Trifolium_hybridum,131.05805,4.884533524,1.918679999
Trifolium_montanum,311.75045,7.332370584,1.86746369
Trifolium_pratense,203.2128,4.405653504,1.389780175
Trifolium_repens,304.370225,4.486308373,1.092254177
Trifolium_scabrum,182.59605,4.610550263,1.534328585
Trigonella_calliceras,261.06125,4.307510625,1.198854438
Trigonella_gladiata,288,5.922144,1.569256817
Trigonella_spicata,244.205,5.96592815,1.716769731
Trillium_camschatcense,2859.1924,7.093657857,0.596567775
Trimenia_macrura,946.84,14.013144,0.68048397
Trimenia_marquesensis,1290.34,20.129304,1.097803877
Trimenia_moorei,1120.06,14.635572,0.632481361
Trimenia_neocaledonica,2549.73,16.387941,0.720686082
Trimenia_nukuhivensis,1230.32,19.472908,1.271371299
Trimenia_papuana,900.15,15.392565,1.191959132
Trimenia_weinmanniifolia,1005.88,20.301345,1.04244786
Trinia_leiogona,355.3778,3.336286786,0.795846907
Triplaris_weigeltiana,162,9.72,3.434156337
Tristaniopsis_obovata,105.25,5.9066,2.568621749
Triunia_montana,567.845,7.7794765,1.468070037
Trochodendron_aralioides,288,7.92,2.098651095
Trollius_europaeus,987.90125,9.187481625,1.314471035
Trollius_japonicus,1482.059083,10.86872717,1.267943717
Tropaeolum_majus,459,5.967,0.853721143
Trophis_mexicana,60.5,3.64815,2.109144351
Tulipa,2520,11.844,0.922823263
Turpinia_occidentalis,83.54,3.060166,1.500281151
Turpinia_ternata,180.5,3.61,1.208314267
Turritis_glabra,259.9158785,3.267749707,0.925403158
Tylecodon_paniculatus,295.48805,0.688487157,0.180109735
Ulex_europaeus,513.9816052,8.125828713,1.627559283
Ulex_gallii,547.25779,9.131308274,1.77381618
Ulmus_alata,338,25.8232,9.805105454
Ulmus_americana,353.25,12.454497,3.449610141
Ulmus_crassifolia,242,9.9946,2.889143008
Ulmus_davidiana,423.6961,18.51975653,4.045938888
Ulmus_davidiana_var._japonica,336.896225,13.31935784,3.281367304
Ulmus_glabra,531.8687721,17.11335704,3.337981724
Ulmus_laciniata,451.7125,13.25874333,2.789519086
Ulmus_minor,556.11125,24.1574727,4.606615468
Ulmus_parvifolia,1056.710775,41.91237579,4.39291163
Ulmus_pumila,393.8625,9.882913275,2.434001231
Ulmus_rubra,243.0918595,5.580209976,1.66596148
Ulmus_szechuanica,441.045,19.70148015,4.218603499
Unonopsis_glaucopetala,226.845,9.98118,2.980084555
Urbananthus_critoniformis,112.5,2.8125,1.192415395
Urena_lobata,345.744,15.3510336,3.026303886
Urera_caracasana,106.25,1.20125,0.564409954
Urera_elata,288,13.6224,3.609679884
Urtica_angustifolia,204.0890167,2.930552477,0.914847557
Urtica_dioica,312.5,9,2.289437558
Vaccinium_albicans,756.25,29.79625,1.139245131
Vaccinium_ambyandrum,489.675,12.492075,0.682474914
Vaccinium_amplifolium,816,24.9696,0.875615653
Vaccinium_bracteatum,256.2814,4.370786053,1.24152644
Vaccinium_carlesii,353.64,1.02944604,0.157411213
Vaccinium_cruentum,651,19.0092,2.176475826
Vaccinium_henryi,392,5.62912,1.278523685
Vaccinium_japonicum,508.805,4.46221985,0.889583222
Vaccinium_latifolium,112.5,6.8175,2.890414917
Vaccinium_mandarinorum,268.464325,2.879778724,1.095134005
Vaccinium_meridionale,149.645,5.566794,2.046375604
Vaccinium_molle,880,27.72,1.095607036
Vaccinium_myrtillus,498.5116775,9.061559633,1.345564378
Vaccinium_uliginosum,318.3822833,7.244798599,1.799114578
Vaccinium_vitis-idaea,356.7223954,10.92472895,1.946054606
Valeriana_phu,967.25,9.188875,0.93769951
Valerianella_dactylophylla,578,4.813006,0.900251365
Valerianella_lasiocarpa,359.92445,3.700023346,0.877021205
Vallaris_solanacea,341,20.46,3.621079658
Vatairea_lundellii,162,3.5154,1.242019875
Vatica_guangxiensis,177.9425,8.195591,2.749932485
Vatica_mangachapoi,224.72,8.53936,2.561626246
Vauquelinia_californica,112.35005,2.415526075,1.024793588
Veratrum_album,3245,12.98,0.561595424
Veratrum_nigrum,1647.9025,7.053319975,0.801638612
Verbascum_orientale,365.5808,5.505646848,1.294875357
Verbascum_phoeniceum,297.68,8.33504,2.172421861
Verbascum_speciosum,351.39005,8.974501877,2.152915217
Verbascum_suworowianum,382.81445,6.988277785,1.606154442
Verbena_bipinnatifida,278.2224,7.74738095,3.393883865
Verbena_bonariensis,135.247,6.424502994,3.932951596
Verbena_hispida,247.3088,5.671285402,2.198145626
Verbena_hybrida,256.9693,9.260145695,1.794933425
Verbena_officinalis,311.0681,8.152472765,2.301781953
Verbena_stricta,173.889,4.841347982,3.055382431
Verbena_urticifolia,370.9632,14.61520815,4.801847178
Verbersina_virgata,163.805,10.15591,3.568342817
Vernonia,665.5572,14.77536984,2.063954554
Veronica_anagallis-aquatica,508.805,5.60804871,1.118014398
Veronica_beccabunga,682,10.6392,1.259501923
Veronica_gentianoides,662.11605,7.760000106,1.356144522
Veronica_linariifolia,480.5,9.35053,1.918230696
Veronica_multifida,546.15125,8.649397346,1.664334774
Veronica_polita,300.125,4.0516875,1.051710378
Veronica_serpyllifolia,363.15125,5.6651595,1.336840748
Viburnum_alpinum,307.52,4.090016,1.048816784
Viburnum_betulifolium,320.045,7.86350565,1.976614534
Viburnum_burejaeticum,708.29885,6.19397749,1.083277137
Viburnum_erosum,491.0571,4.960113515,1.019302268
Viburnum_henryi,591.68,8.1178496,1.500751758
Viburnum_lantana,512.8003125,7.33458287,1.456507025
Viburnum_opulus,659.2566136,9.065287539,1.591921722
Viburnum_plicatum,320.045,6.1256613,1.539780308
Viburnum_punctatum,752.72,5.7658352,0.945054386
Viburnum_rhytidophyllum,327.68,6.9271552,1.720843022
Viburnum_rufidulum,684.5,7.05035,1.349435255
Viburnum_sargentii,361.805,6.11812255,1.446412593
Viburnum_sempervirens,964.231,1.927497769,0.193375882
Viburnum_sympodiale,718.205,6.18374505,1.037620798
Viburnum_tinus,755.1506229,16.09724195,2.261143366
Viburnum_tinus_subsp._rigidum,691.48,18.393368,2.002403395
Vicia_abbreviata,458.4392,2.874872223,0.603794258
Vicia_amoena,206.045,4.94508,1.549186081
Vicia_canescens_subsp._variegata,370.73645,3.025209432,0.706535693
Vicia_faba,998.2594833,8.029506639,1.212169083
Vicia_faba_var._equina,1204,5.7792,0.489751313
Vicia_grandiflora,280.845,5.00746635,1.343680442
Vicia_hybrida,413.5688,3.43262104,0.759037584
Vicia_narbonensis,414.43205,11.48101108,2.536090654
Vicia_pseudorobus,492.98,5.5065866,1.115267709
Vicia_ramuliflora,428.7083333,9.027947917,1.866183089
Vicia_sepium,693,14.9688,0.962027387
Vicia_unijuga,377.14,4.7369425,1.108580643
Vicia_venosa,312.5,5.484375,1.395126012
Victoria_cruziana,517.59,15.682977,0.426515565
Vigna_mungo,392.1647,5.92168697,1.258372594
Vigna_unguiculata,503.595725,13.42726077,2.696685637
Viguiera_excelsa,205.03125,7.770684375,2.440397347
Vinca_minor,453,20.2257,3.378511939
Vincetoxicum_hirundinaria,484.5,7.9819,1.121158071
Viola_arcuata,335.405,4.1456058,1.017922096
Viola_arvensis,618.1128,5.865890472,1.060990232
Viola_mirabilis,292.82,2.0292426,0.490677334
Viola_odorata,366.1218,4.952529589,1.163926588
Virola_sebifera,610.403125,18.241415,3.352913102
Virola_surinamensis,351.125,21.0675,5.055841275
Viscum_album,2152.5,16.40625,0.618075786
Vismia,316.3225,17.283305,4.383954947
Vismia_guianensis,226.845,9.0738,2.709167777
Vismia_macrophylla,271.69,17.1845,4.658369476
Vitex_leucoxylon,140.7375,4.841088525,3.704142242
Vitex_negundo,216.3952,6.734651414,1.461206245
Vitex_quinata,163.805,7.8921249,2.772947692
Vitex_stahelii,265.8625,7.343095,2.001667976
Vitex_trifolia,139.1112,4.329418766,1.27626739
Vitis_amurensis,449.125,5.201470583,1.104688599
Vitis_flexuosa,317.52,3.8483424,0.971179412
Vitis_labrusca,238.3472222,9.324546884,2.716026444
Vitis_vinifera,487.3442,6.43294344,1.310397744
Voacanga_africana,513,4.104,0.592875255
Voacanga_thouarsii,644,5.796,0.641010987
Vochysia_guatemalensis,264.5,16.6106,4.592866124
Vochysia_lehmannii,255.38,16.5997,4.671088574
Vriesea_sintenisii,760.5,2.1294,0.347231363
Vriesea_splendens,3116,5.2972,0.398586535
Wahlenbergia_marginata,388.08,10.2511332,2.587007205
Wallenia_yunquensis,450,7.965,1.688460199
Weigela_japonica,516.5703,4.522047406,1.024447342
Wendlandia_tinctoria,283.22,16.398438,4.3817927
Wendlandia_uvariifolia,217.1528,3.007783433,0.917857267
Wilkesia_gymnoxiphium,619.84,8.925696,1.182385052
Woodfordia_fruticosa,198.005,11.840699,3.783995115
Wrightia_tinctoria,513,20.007,2.89026687
Xanthium_strumarium,657.8025,15.2160507,2.413818431
Xanthophyllum_hainanense,140.57,3.5404904,1.333737288
Xanthosoma_sagittifolium,378.95045,6.404262605,1.479412292
Xeranthemum_annuum,209.3058,3.85122672,1.197070585
Xerosicyos_danguyi,34.69445,0.306351994,0.233884807
Ximenia_americana,60.5,2.38975,1.381611971
Xylocarpus_granatum,219.24,7.56378,1.314897262
Xylomelum_occidentale,1277.794,28.3670268,2.601021279
Xylomelum_pyriforme,571.22,12.966694,2.439713696
Xylosma_nitida,124.82,6.05377,2.436661112
Xymalos_monospora,357.4648,11.11715528,1.763096924
Yucca_aloifolia,415,4.557741,0.984893271
Yucca_brevifolia,303.5648,1.9731712,0.509272666
Yucca_elephantipes,310,0.802342,0.20492266
Yucca_glauca,450,0.45,0.095393232
Yucca_gloriosa,630,4.235742,0.758875495
Zanthoxylm_fagara,578,22.4264,4.539610999
Zanthoxylum_armatum,253.125,7.34821875,2.076949135
Zanthoxylum_avicennae,308.76125,9.45056434,2.41856438
Zanthoxylum_bungeanum,310.005,9.18544815,2.345996205
Zanthoxylum_clava-herculis,648,12.0528,3.14471383
Zanthoxylum_juniperinum,312.5,4.59375,1.168567087
Zanthoxylum_myriacanthum,725.805,12.04110495,2.009868614
Zanthoxylum_riedelianum_subsp._kellermanii,392,8.1536,1.851900603
Zelkova_serrata,548.4562067,20.96717856,4.988350814
Zilla_spinosa,190.125,5.3425125,1.742357375
Zingiber_officinale,782.4968,4.46023176,0.717013686
Zinnia_peruviana,242,6.534,1.888785986
Zinowiewia_australis,250.88,9.28256,2.635397012
Ziziphora_capitata,249.9848,6.997074552,1.99008215
Ziziphora_clinopodioides,280.3712,6.941990912,1.864355143
Ziziphus_mucronata,88.7112,2.011082904,0.960178665
Ziziphus_obtusifolia,84.37005,1.237708634,0.6059483
Ziziphus_spina-christi,93.16125,2.0495475,0.954886248
